cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged
OTHER,LYSOZYME INCREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACROCEPHALY,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,MACROCYTOSIS,23,883260,0,6798,23,0.361778,0.021976,5.955803,0.361761,0.02197,5.956734,0.551238,False
OTHER,MACROGLOSSIA,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,MACROPHAGE ACTIVATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACROPROLACTINAEMIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACULAR CYST,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MACULAR DEGENERATION,593,882690,0,6798,593,9.136827,0.570861,146.238144,9.142298,0.571085,146.355759,3.622505,False
OTHER,MACULAR DETACHMENT,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MACULAR DYSTROPHY CONGENITAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACULAR FIBROSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACULAR HOLE,27,883256,0,6798,27,0.423358,0.025826,6.940015,0.42334,0.025819,6.941134,0.385713,False
OTHER,MACULAR ISCHAEMIA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACULAR OEDEMA,77,883206,0,6798,77,1.193099,0.073968,19.244729,1.193116,0.073953,19.248943,0.015527,False
OTHER,MACULAR PIGMENTATION,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MACULAR RUPTURE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MACULAR SCAR,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MACULAR TELANGIECTASIA,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MACULE,236,883047,0,6798,236,3.640875,0.227078,58.376223,3.641583,0.227076,58.399546,0.956001,False
OTHER,MACULOPATHY,485,882798,0,6798,485,7.474186,0.466859,119.658053,7.477747,0.466986,119.739636,2.802635,False
OTHER,MADAROSIS,284,882999,2,6796,284,1.092873,0.272045,4.390337,1.092903,0.271941,4.392255,0.015679,False
OTHER,MAGICAL THINKING,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAGNESIUM DEFICIENCY,12,883271,0,6798,12,0.192435,0.011394,3.250004,0.192424,0.011391,3.250465,1.629345,False
OTHER,MAGNETIC RESONANCE IMAGING,12,883271,0,6798,12,0.192435,0.011394,3.250004,0.192424,0.011391,3.250465,1.629345,False
OTHER,MAGNETIC RESONANCE IMAGING ABDOMINAL ABNORMAL,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MAGNETIC RESONANCE IMAGING ABNORMAL,75,883208,0,6798,75,1.162309,0.072042,18.752517,1.162323,0.072028,18.756581,0.011259,False
OTHER,MAGNETIC RESONANCE IMAGING HEAD ABNORMAL,57,883226,0,6798,57,0.885202,0.054709,14.322657,0.885195,0.054698,14.325466,0.00738,False
OTHER,MAGNETIC RESONANCE IMAGING HEPATOBILIARY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAGNETIC RESONANCE IMAGING JOINT,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAGNETIC RESONANCE IMAGING NECK,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAGNETIC RESONANCE IMAGING SPINAL ABNORMAL,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MAGNETIC RESONANCE IMAGING THORACIC ABNORMAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAJOR DEPRESSION,282,883001,0,6798,282,4.349037,0.271375,69.697353,4.350109,0.271386,69.728834,1.287618,False
OTHER,MALABSORPTION,216,883067,0,6798,216,3.332979,0.207819,53.453996,3.333551,0.207812,53.47414,0.814823,False
OTHER,MALABSORPTION FROM ADMINISTRATION SITE,13,883270,0,6798,13,0.20783,0.012355,3.495888,0.207818,0.012352,3.496389,1.45583,False
OTHER,MALABSORPTION FROM APPLICATION SITE,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,MALABSORPTION FROM INJECTION SITE,17,883266,0,6798,17,0.269409,0.016202,4.479687,0.269395,0.016198,4.480354,0.963119,False
OTHER,MALACOPLAKIA,48,883235,0,6798,48,0.746649,0.046044,12.10777,0.746635,0.046033,12.11002,0.042547,False
OTHER,MALACOPLAKIA GASTROINTESTINAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALACOPLAKIA VESICAE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALAISE,13186,870097,8,6790,13186,12.685406,6.345134,25.361091,12.862494,6.428426,25.736279,87.356599,True
OTHER,MALARIA,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MALASSEZIA INFECTION,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MALE GENITAL ATROPHY,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,MALE GENITAL TRACT OPERATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALE ORGASMIC DISORDER,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MALE REPRODUCTIVE TRACT DISORDER,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MALE SEXUAL DYSFUNCTION,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,MALFORMATION VENOUS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT AIRWAY OBSTRUCTION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT ANORECTAL NEOPLASM,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MALIGNANT ASCITES,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
OTHER,MALIGNANT BILIARY OBSTRUCTION,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MALIGNANT BLUE NAEVUS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT CATATONIA,38,883245,0,6798,38,0.592701,0.036415,9.646853,0.592683,0.036407,9.648533,0.138158,False
OTHER,MALIGNANT CENTRAL NERVOUS SYSTEM NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT DYSPHAGIA,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MALIGNANT FIBROUS HISTIOCYTOMA,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
OTHER,MALIGNANT GASTROINTESTINAL OBSTRUCTION,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MALIGNANT GENITOURINARY TRACT NEOPLASM,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MALIGNANT GLIOMA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT HYPERTENSION,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MALIGNANT JOINT NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT LYMPHOID NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT MEDIASTINAL NEOPLASM,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MALIGNANT MELANOMA,355,882928,0,6798,355,5.472859,0.341672,87.663509,5.47466,0.341715,87.710359,1.825953,False
OTHER,MALIGNANT MELANOMA IN SITU,15,883268,0,6798,15,0.23862,0.014279,3.987745,0.238606,0.014275,3.988328,1.176756,False
OTHER,MALIGNANT MELANOMA OF SITES OTHER THAN SKIN,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT MELANOMA STAGE I,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT MELANOMA STAGE II,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT MELANOMA STAGE III,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,MALIGNANT MELANOMA STAGE IV,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MALIGNANT MENINGIOMA METASTATIC,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT MESENTERIC NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT NEOPLASM OF AMPULLA OF VATER,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MALIGNANT NEOPLASM OF CHOROID,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT NEOPLASM OF EYE,18,883265,0,6798,18,0.284804,0.017164,4.725681,0.284789,0.01716,4.726391,0.874381,False
OTHER,MALIGNANT NEOPLASM OF EYELID,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MALIGNANT NEOPLASM OF SPINAL CORD,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MALIGNANT NEOPLASM OF UNKNOWN PRIMARY SITE,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MALIGNANT NEOPLASM OF UTERINE ADNEXA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT NEOPLASM OLIGOPROGRESSION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT NEOPLASM PROGRESSION,1706,881577,0,6798,1706,26.271264,1.642655,420.160863,26.320182,1.645376,421.029691,12.174452,True
OTHER,MALIGNANT NERVOUS SYSTEM NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT NIPPLE NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT PALATE NEOPLASM,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT PERITONEAL NEOPLASM,8,883275,0,6798,8,0.130856,0.007553,2.267009,0.130848,0.007551,2.267316,2.726093,False
OTHER,MALIGNANT PITUITARY TUMOUR,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT PLEURAL EFFUSION,23,883260,0,6798,23,0.361778,0.021976,5.955803,0.361761,0.02197,5.956734,0.551238,False
OTHER,MALIGNANT POLYP,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
OTHER,MALIGNANT RENAL HYPERTENSION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT SPINAL CORD COMPRESSION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALIGNANT SPLENIC NEOPLASM,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MALIGNANT SWEAT GLAND NEOPLASM,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MALIGNANT TRANSFORMATION,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MALIGNANT URINARY TRACT NEOPLASM,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MALLET FINGER,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MALLORY-WEISS SYNDROME,8,883275,0,6798,8,0.130856,0.007553,2.267009,0.130848,0.007551,2.267316,2.726093,False
OTHER,MALNUTRITION,272,883011,0,6798,272,4.195089,0.261745,67.236237,4.196075,0.261753,67.265844,1.214876,False
OTHER,MALOCCLUSION,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
OTHER,MALPOSITIONED TEETH,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MAMMARY FISTULA,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAMMOGRAM,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MAMMOGRAM ABNORMAL,22,883261,0,6798,22,0.346383,0.021013,5.709763,0.346367,0.021008,5.710648,0.603288,False
OTHER,MAMMOPLASTY,43,883240,0,6798,43,0.669675,0.041229,10.8773,0.669658,0.04122,10.879258,0.080547,False
OTHER,MANDIBULAR MASS,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MANIA,418,882865,0,6798,418,6.442733,0.40234,103.168555,6.445313,0.402418,103.231059,2.297311,False
OTHER,MANIC SYMPTOM,21,883262,0,6798,21,0.330989,0.020051,5.463729,0.330972,0.020046,5.46457,0.66077,False
OTHER,MANIPULATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MANTLE CELL LYMPHOMA,22,883261,0,6798,22,0.346383,0.021013,5.709763,0.346367,0.021008,5.710648,0.603288,False
OTHER,MANTLE CELL LYMPHOMA RECURRENT,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MANTLE CELL LYMPHOMA STAGE IV,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MANUFACTURING EQUIPMENT ISSUE,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MANUFACTURING ISSUE,20,883263,0,6798,20,0.315594,0.019089,5.217704,0.315578,0.019084,5.2185,0.724459,False
OTHER,MANUFACTURING MATERIALS CONTAMINATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MANUFACTURING MATERIALS ISSUE,17,883266,0,6798,17,0.269409,0.016202,4.479687,0.269395,0.016198,4.480354,0.963119,False
OTHER,MANUFACTURING PRODUCT SHIPPING ISSUE,19,883264,0,6798,19,0.300199,0.018127,4.971687,0.300184,0.018122,4.97244,0.795288,False
OTHER,MANUFACTURING PRODUCT STORAGE ISSUE,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MANUFACTURING PRODUCTION ISSUE,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MARCHIAFAVA-BIGNAMI DISEASE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MARFAN'S SYNDROME,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MARGINAL ZONE LYMPHOMA,13,883270,0,6798,13,0.20783,0.012355,3.495888,0.207818,0.012352,3.496389,1.45583,False
OTHER,MARGINAL ZONE LYMPHOMA RECURRENT,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MARITAL PROBLEM,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MARROW HYPERPLASIA,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MASKED FEVER,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,MASS,401,882882,0,6798,401,6.181021,0.385969,98.984653,6.183377,0.386037,99.042715,2.169682,False
OTHER,MASS EXCISION,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,MASSAGE,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAST CELL ACTIVATION SYNDROME,78,883205,0,6798,78,1.208494,0.07493,19.490835,1.208512,0.074916,19.495125,0.017873,False
OTHER,MAST CELL DEGRANULATION PRESENT,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MASTECTOMY,77,883206,0,6798,77,1.193099,0.073968,19.244729,1.193116,0.073953,19.248943,0.015527,False
OTHER,MASTICATION DISORDER,113,883170,0,6798,113,1.747312,0.108633,28.104609,1.747408,0.108617,28.111915,0.159129,False
OTHER,MASTICATORY PAIN,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MASTITIS,56,883227,0,6798,56,0.869807,0.053746,14.076556,0.869799,0.053735,14.079301,0.009659,False
OTHER,MASTITIS POSTPARTUM,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MASTOCYTOSIS,24,883259,0,6798,24,0.377173,0.022938,6.201848,0.377156,0.022933,6.202826,0.503967,False
OTHER,MASTOID EFFUSION,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MASTOIDECTOMY,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MASTOIDITIS,32,883251,0,6798,32,0.500332,0.030639,8.170363,0.500313,0.030632,8.171728,0.245732,False
OTHER,MATERNAL DEATH,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MATERNAL DRUGS AFFECTING FOETUS,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MATERNAL EXPOSURE BEFORE PREGNANCY,236,883047,0,6798,236,3.640875,0.227078,58.376223,3.641583,0.227076,58.399546,0.956001,False
OTHER,MATERNAL EXPOSURE DURING BREAST FEEDING,317,882966,0,6798,317,4.887856,0.305079,78.311262,4.889254,0.305104,78.349741,1.544343,False
OTHER,MATERNAL EXPOSURE DURING DELIVERY,41,883242,0,6798,41,0.638885,0.039304,10.385118,0.638868,0.039295,10.386963,0.100846,False
OTHER,MATERNAL EXPOSURE DURING PREGNANCY,3315,879968,0,6798,3315,51.041533,3.192087,816.155211,51.230076,3.20322,819.338312,24.61858,True
OTHER,MATERNAL EXPOSURE TIMING UNSPECIFIED,65,883218,0,6798,65,1.008361,0.062413,16.291473,1.008361,0.0624,16.294817,3.4e-05,False
OTHER,MATERNAL EXPOSURE VIA PARTNER DURING PREGNANCY,5,883278,0,6798,5,0.084672,0.004682,1.531178,0.084666,0.004681,1.531376,4.535247,False
OTHER,MATERNAL USE OF ILLICIT DRUGS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAXILLARY SINUS FLOOR AUGMENTATION,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAXILLOFACIAL OPERATION,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MAXIMAL VOLUNTARY VENTILATION DECREASED,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MAY-THURNER SYNDROME,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MCLEOD NEUROACANTHOCYTOSIS SYNDROME,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MEAN ARTERIAL PRESSURE DECREASED,11,883272,0,6798,11,0.17704,0.010433,3.004159,0.17703,0.010431,3.004581,1.833061,False
OTHER,MEAN ARTERIAL PRESSURE INCREASED,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MEAN CELL HAEMOGLOBIN,4,883279,0,6798,4,0.069277,0.00373,1.286662,0.069272,0.003729,1.286825,5.626897,False
OTHER,MEAN CELL HAEMOGLOBIN CONCENTRATION,7,883276,0,6798,7,0.115461,0.006595,2.021506,0.115454,0.006593,2.021777,3.176458,False
OTHER,MEAN CELL HAEMOGLOBIN CONCENTRATION ABNORMAL,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MEAN CELL HAEMOGLOBIN CONCENTRATION DECREASED,116,883167,0,6798,116,1.793497,0.111522,28.842937,1.793601,0.111506,28.850533,0.174806,False
OTHER,MEAN CELL HAEMOGLOBIN CONCENTRATION INCREASED,21,883262,0,6798,21,0.330989,0.020051,5.463729,0.330972,0.020046,5.46457,0.66077,False
OTHER,MEAN CELL HAEMOGLOBIN CONCENTRATION NORMAL,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MEAN CELL HAEMOGLOBIN DECREASED,76,883207,0,6798,76,1.177704,0.073005,18.998623,1.177719,0.072991,19.002762,0.013321,False
OTHER,MEAN CELL HAEMOGLOBIN INCREASED,83,883200,0,6798,83,1.285468,0.079745,20.721366,1.285495,0.07973,20.726046,0.031512,False
OTHER,MEAN CELL VOLUME ABNORMAL,6,883277,0,6798,6,0.100066,0.005637,1.776194,0.10006,0.005636,1.776428,3.757696,False
OTHER,MEAN CELL VOLUME DECREASED,45,883238,0,6798,45,0.700464,0.043155,11.369486,0.700449,0.043145,11.371558,0.063351,False
OTHER,MEAN CELL VOLUME INCREASED,136,883147,0,6798,136,2.101393,0.130781,33.765131,2.101563,0.130765,33.774791,0.287625,False
OTHER,MEAN PLATELET VOLUME ABNORMAL,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MEAN PLATELET VOLUME DECREASED,33,883250,0,6798,33,0.515727,0.031602,8.41644,0.515708,0.031594,8.417856,0.224034,False
OTHER,MEAN PLATELET VOLUME INCREASED,61,883222,0,6798,61,0.946782,0.058561,15.307062,0.946778,0.058549,15.310134,0.001484,False
OTHER,MEASLES,9,883274,0,6798,9,0.146251,0.008513,2.512641,0.146242,0.00851,2.512987,2.367341,False
OTHER,MECHANICAL URTICARIA,13,883270,0,6798,13,0.20783,0.012355,3.495888,0.207818,0.012352,3.496389,1.45583,False
OTHER,MECHANICAL VENTILATION,57,883226,0,6798,57,0.885202,0.054709,14.322657,0.885195,0.054698,14.325466,0.00738,False
OTHER,MECHANICAL VENTILATION COMPLICATION,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,MECONIUM ASPIRATION SYNDROME,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MECONIUM IN AMNIOTIC FLUID,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MEDIAL TIBIAL STRESS SYNDROME,20,883263,0,6798,20,0.315594,0.019089,5.217704,0.315578,0.019084,5.2185,0.724459,False
OTHER,MEDIAN NERVE INJURY,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MEDIASTINAL ABSCESS,16,883267,0,6798,16,0.254015,0.01524,4.233708,0.254001,0.015236,4.234332,1.063201,False
OTHER,MEDIASTINAL DISORDER,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MEDIASTINAL FIBROSIS,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MEDIASTINAL HAEMATOMA,10,883273,0,6798,10,0.161646,0.009473,2.758366,0.161636,0.00947,2.75875,2.075216,False
OTHER,MEDIASTINAL HAEMORRHAGE,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MEDIASTINAL MASS,8,883275,0,6798,8,0.130856,0.007553,2.267009,0.130848,0.007551,2.267316,2.726093,False
OTHER,MEDIASTINAL SHIFT,2,883281,0,6798,2,0.038487,0.001848,0.80163,0.038484,0.001847,0.801724,10.008888,False
OTHER,MEDIASTINITIS,20,883263,0,6798,20,0.315594,0.019089,5.217704,0.315578,0.019084,5.2185,0.724459,False
OTHER,MEDIASTINUM NEOPLASM,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
OTHER,MEDICAL DEVICE ADJUSTMENT,1,883282,0,6798,1,0.023092,0.000941,0.566838,0.023091,0.000941,0.566898,15.497921,False
OTHER,MEDICAL DEVICE BATTERY REPLACEMENT,17,883266,0,6798,17,0.269409,0.016202,4.479687,0.269395,0.016198,4.480354,0.963119,False
OTHER,MEDICAL DEVICE CHANGE,24,883259,0,6798,24,0.377173,0.022938,6.201848,0.377156,0.022933,6.202826,0.503967,False
OTHER,MEDICAL DEVICE DISCOMFORT,96,883187,0,6798,96,1.4856,0.092263,23.920762,1.485653,0.092248,23.926518,0.078964,False
OTHER,MEDICAL DEVICE ENTRAPMENT,3,883280,0,6798,3,0.053882,0.002783,1.043087,0.053878,0.002783,1.043215,7.268219,False
